tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037920330,93051,1685,Low Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4408,34776569.5556641,23769.1294831108
6037920331,101706,1152,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4409,15921174.3320313,16366.54022743
6037920332,108015,559,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4410,41856267.9570313,31938.4954733242
6037920334,85857,2258,Low Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4411,29473410.9335938,22094.5968558888
6037920338,148333,1698,Above Moderate Income,No,No,No,District 5,Unincorporated - Stevenson Ranch,SPA 2 - San Fernando,4412,39962443.5634766,33327.796354385
6037920339,141534,2649,Above Moderate Income,No,No,No,District 5,Unincorporated - Stevenson Ranch,SPA 2 - San Fernando,4413,367415517.916992,86610.7966675035
6037920340,88787,731,Low Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4414,11595952.515625,16582.7986738833
6037920341,48721,770,Very Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4415,6274211.08984375,13127.2809830255
6037920342,59861,832,Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4416,8840996.37597656,14450.5843487166
6037920343,50000,1180,Very Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4417,10721276.8681641,14219.9659096415
6037930400,102778,384,Above Moderate Income,No,No,No,District 5,Unincorporated - Angeles National Forest,SPA 3 - San Gabriel,4418,16086908851.0566,915242.57711226
6037980001,,0,,,,,District 5,City of Burbank,SPA 2 - San Fernando,4419,25081050.3935547,22534.6564883518
6037980002,,0,,,,,District 2,City of Carson,SPA 8 - South Bay,4420,75079609.0625,37687.1476918256
6037980003,,0,,,,,District 5,Unincorporated - South Edwards,SPA 1 - Antelope Valley,4421,2082304898.10547,272360.490530011
6037980004,,0,,,,,District 5,City of Palmdale,SPA 1 - Antelope Valley,4422,385849268.381836,88089.895702149
6037980005,,0,,,,,District 4,City of Torrance,SPA 8 - South Bay,4423,43631570.890625,31657.9908832079
6037980006,,0,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4424,36204422.0810547,38004.9762640189
6037980007,,0,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4425,29099378.9892578,24048.956278432
6037980008,,17,,,,,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,4426,36520470.2470703,33527.7366622888
6037980009,,0,,,,,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4427,228426493.782227,78138.6017430041
6037980010,31875,60,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Elysian Park,SPA 4 - Metro,4428,41576170.8603516,34977.5763790866
6037980011,18021,27,Extremely Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,4429,14668888.9296875,17562.2483186791
6037980012,,0,,,,,District 4,City of Downey,SPA 7 - East,4430,9903053.64648438,15069.521687285
6037980013,,0,,,,,District 2,City of El Segundo,SPA 8 - South Bay,4431,57052445.9326172,33824.6239835339
6037980014,,11,,,,,District 4,Los Angeles - Wilmington,SPA 8 - South Bay,4432,80461949.7607422,67612.0053987752
6037980015,40938,444,Very Low Income,Yes,Yes,Yes,District 4,Los Angeles - Harbor City,SPA 8 - South Bay,4433,57231543.6953125,34862.5883805125
6037980016,59250,71,Low Income,Yes,No,Yes,District 4,City of Vernon,SPA 7 - East,4434,144642238.019531,75410.793494514
6037980017,45250,36,Very Low Income,Yes,Yes,Yes,District 3,Unincorporated - West LA,SPA 5 - West,4435,25671852.0683594,29447.0474486601
6037980018,,0,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4436,79692947.4589844,54854.5954123555
6037980019,250001,37,Above Moderate Income,No,No,No,District 3,Los Angeles - Palisades Highlands,SPA 5 - West,4437,476424607.666016,149651.651162159
6037980020,,0,,,,,District 5,Los Angeles - Sun Valley,SPA 2 - San Fernando,4438,91784364.7324219,60339.1105466521
6037980021,,14,,,,,District 5,Los Angeles - Lakeview Terrace,SPA 2 - San Fernando,4439,75088401.3544922,50381.1034706712
6037980022,,0,,,,,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,4440,69407220.2197266,41500.6679567414
6037183701,65313,1316,Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4441,5759863.95214844,12281.6783693321
6037183702,86719,1128,Low Income,No,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4442,9524021.35644531,16581.6977553202
6037183810,61250,1436,Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4443,4841193.90625,10223.5575324231
6037183820,58100,1224,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4444,3348964.75683594,10238.0525256081
6037185101,88400,974,Low Income,No,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4445,8706618.6171875,16955.1758641549
6037185102,145088,1436,Above Moderate Income,No,No,No,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4446,15935927.7646484,25632.9478986604
6037185202,90529,1501,Low Income,No,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4447,13003386.1513672,16277.4176158216
6037185203,70096,891,Low Income,Yes,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4448,5849916.31347656,11295.9241067246
6037185204,90000,730,Low Income,No,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4449,10302996.2949219,15511.267660801
6037185310,67076,907,Low Income,Yes,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4450,4461664.13867188,11883.4618369467
6037185320,51042,895,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Elysian Valley,SPA 4 - Metro,4451,6087527.24414063,12706.7796331789
6037186100,100074,1874,Above Moderate Income,No,No,No,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4452,14122828.8623047,20374.1402029873
6037186201,72875,1278,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4453,5351125.640625,11939.7884138328
6037186202,83836,657,Low Income,No,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4454,4556332.90234375,10534.9440301861
6037186203,115074,1082,Above Moderate Income,No,No,No,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4455,9091855.96191406,15362.2422444838
6037186301,64018,833,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4456,12733089.0205078,17741.0328826998
6037186302,90694,1915,Low Income,No,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4457,18285481.2548828,17522.4869268294
6037186401,45833,926,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4458,10153015.2041016,17566.2362464362
6037186403,64412,826,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4459,5905691.16210938,11856.9365900635
6037186404,62264,771,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4460,4284252.16699219,8709.72383418137
6037187101,84531,1217,Low Income,No,No,Yes,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4461,8510001.00878906,12901.7977755606
6037187102,67617,1631,Low Income,Yes,No,Yes,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4462,23601872.3935547,38158.386776357
6037187200,79327,1047,Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4463,10210252.3818359,15467.5780244728
6037187300,97813,1593,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4464,12573329.3251953,19425.3950009606
6037188100,57350,1909,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4465,22650892.6425781,25920.7016042529
6037188201,88786,1706,Low Income,No,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4466,8583742.65429688,16919.4880772854
6037188202,119176,1263,Above Moderate Income,No,No,No,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4467,8230132.95410156,11771.5390102853
6037188300,111489,1386,Above Moderate Income,No,No,No,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4468,9856462.60546875,12658.9739774197
6037189101,92404,1253,Low Income,No,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4469,4253805.29394531,8256.53598815435
6037189102,95000,1960,Moderate Income,No,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4470,6905576.16113281,12037.6426847834
6037189201,48103,1799,Very Low Income,Yes,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4471,3506033.15039063,7950.82396758715
6037189202,122188,1261,Above Moderate Income,No,No,No,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4472,11036873.8701172,16286.4902629299
6037189300,156827,1472,Above Moderate Income,No,No,No,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4473,20565714.21875,24814.66324379
6037189400,156161,1531,Above Moderate Income,No,No,No,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4474,15507607.5332031,23706.4366035619
6037189501,66071,1394,Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4475,3813790.65429688,8060.13387485492
6037189502,55694,1331,Very Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4476,2663667.32617188,6911.33444770821
6037189600,67425,1985,Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4477,11513193.6787109,18537.8665848204
6037183620,75083,1021,Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4478,5605125.85058594,9297.1650994575
6037189702,79536,1392,Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4479,15623394.3701172,21310.442275802
6037189703,106970,1028,Above Moderate Income,No,No,No,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4480,35757590.5917969,39992.7994355026
6037189704,108430,752,Above Moderate Income,No,No,No,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4481,11045948.9824219,22924.2420237797
6037189801,80663,1248,Low Income,No,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4482,4463763.625,9921.86129698303
6037189802,64489,1192,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4483,3406698.64941406,7860.66123616228
6037300200,106490,1853,Above Moderate Income,No,No,No,District 5,Unincorporated - La Crescenta-Montrose,SPA 2 - San Fernando,4484,20837820.0449219,21680.3601843483
6037300301,112424,2026,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4485,66005815.6113281,40754.6130418474
6037300400,93077,2034,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4486,21730494.8818359,23706.5540324055
6037300501,104926,1047,Above Moderate Income,No,No,No,District 5,Unincorporated - La Crescenta-Montrose,SPA 2 - San Fernando,4487,13649413.2626953,19872.2777149997
6037300503,63669,2253,Low Income,Yes,No,Yes,District 5,Unincorporated - La Crescenta-Montrose,SPA 2 - San Fernando,4488,11694890.0175781,15544.8928487389
6037300601,83053,2157,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4489,7845815.15917969,16812.2266766721
6037300602,88403,1409,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4490,16291737.6865234,23229.1637908957
6037300701,131058,2051,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4491,144236000.77832,64161.4267480788
6037300702,123445,2436,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4492,123675265.754883,65800.8594000404
6037300800,82016,2804,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4493,65833219.5390625,44428.4511174695
6037300901,155882,2058,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4494,74916984.6425781,42058.8263463646
6037300902,154185,811,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4495,46938618.1005859,36143.0003861748
6037301000,95956,2096,Moderate Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4496,22416556.0009766,20656.0677579936
6037301100,72358,2869,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4497,14379263.8154297,18268.5956421446
6037301203,66493,1907,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4498,5858005.72460938,10508.1884671843
6037301204,58821,2156,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4499,4440368.94921875,8676.58345023745
6037301205,102750,722,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4500,8346100.02929688,12788.326989283
6037301206,59110,1829,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4501,8886947.8125,13369.6077995246
6037301300,121542,700,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4502,12607146.0664063,18862.7008962605
6037301400,128889,1306,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4503,17216963.6601563,19081.820590301
6037301501,100833,544,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4504,6522353.09960938,14080.9308772939
6037301502,48315,2405,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4505,7276905.86328125,15094.3793869584
6037301601,40154,2317,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4506,24223119.6767578,25957.0826620519
6037301602,70677,1649,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4507,10834400.9238281,15313.7457790143
6037301701,80032,1065,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4508,10152082.5361328,15491.4242760212
6037301702,54600,2064,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4509,8902944.94042969,12255.0779305692
6037301801,55038,2241,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4510,7768177.19042969,11130.7187741492
6037301802,68875,2101,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4511,5105460.74023438,9429.20008497953
6037301901,81362,1891,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4512,4955932.3984375,9778.06337280843
6037301902,63088,1106,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4513,6808225.88476563,12623.499916158
6037302002,45565,1760,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4514,5417587.64648438,9619.99139643791
6037302003,52313,1542,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4515,2544760.93554688,6616.42246697254
6037302004,57500,1606,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4516,3654738.12988281,7714.90191640677
6037302102,85729,2421,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4517,11202904.7734375,17922.6418211104
6037302103,51000,1874,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4518,5929508.30957031,9558.60727721666
6037302104,56500,1382,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4519,6180959.60449219,12259.2202872303
6037302201,26317,1820,Extremely Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4520,5358036.83007813,10678.2493962189
6037302202,40134,1973,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4521,5501323.35742188,10954.1526941282
6037302301,65750,1363,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4522,7553840.75097656,13007.8914209014
6037302302,51805,1906,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4523,6883613.49316406,11786.8055606219
6037302401,61708,2739,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4524,14602025.890625,17870.3745272635
6037302503,39838,1409,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4525,3510769.62890625,9965.3078066646
6037302504,41103,1387,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4526,4054922.61621094,11446.0050478371
6037541700,77684,1358,Low Income,Yes,No,Yes,District 4,City of Lynwood,SPA 6 - South,4527,15059394.0341797,17372.4876961692
6037541801,52981,1154,Very Low Income,Yes,No,Yes,District 4,City of Lynwood,SPA 6 - South,4528,7791244.05175781,12002.1876772382
6037541802,57370,1269,Very Low Income,Yes,No,Yes,District 4,City of Lynwood,SPA 6 - South,4529,11836458.5107422,14198.0267900676
6037542000,63668,1087,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4530,10501366.0976563,13785.6147027928
6037542103,51481,774,Very Low Income,Yes,No,Yes,District 2,Unincorporated - East Rancho Dominguez,SPA 6 - South,4531,6167477.34277344,11079.6016326243
6037542104,71397,871,Low Income,Yes,No,Yes,District 2,Unincorporated - East Rancho Dominguez,SPA 6 - South,4532,6239375.56933594,10735.4288502159
6037542105,44899,1101,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4533,6709867.09082031,12005.1324901385
6037542106,49525,736,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4534,9583062.31835938,16999.6694632963
6037542200,58529,1456,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4535,14980517.7988281,16778.8553259029
6037542401,54375,1166,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4536,13922828.2431641,15742.7331122937
6037542402,70000,884,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4537,17983197.7441406,22638.5520504692
6037542501,66954,1246,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4538,6222795.68554688,11644.2526238338
6037542502,47000,1334,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4539,10751027.9423828,14202.8515850125
6037542601,45391,757,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4540,5864446.15722656,10075.8248801311
6037542602,63750,1317,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4541,9360508.70703125,12374.48540314
6037542700,64208,1380,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4542,10676429.3662109,13363.834358637
6037542800,56215,930,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4543,8542413.08984375,11753.6205552498
6037542900,67912,787,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4544,8734476.88378906,13911.1831823932
6037543000,69464,1187,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4545,14177088.1386719,15190.9882415766
6037543100,68111,1798,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 6 - South,4546,31059357.1445313,25180.8738171967
6037543201,70550,859,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4547,10855904.625,13363.4415460332
6037543203,41447,1162,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4548,39985216.0810547,33939.5065921373
6037543304,99167,2028,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4549,17370649.3769531,16698.6731626803
6037543305,65714,1242,Low Income,Yes,No,Yes,District 2,Unincorporated - Rancho Dominguez,SPA 8 - South Bay,4550,90247497.5234375,38036.1261223639
6037543306,78900,1758,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4551,38410282.4638672,28572.2977014557
6037543321,89750,1954,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4552,45647166.9013672,29986.8204766466
6037543322,95938,2081,Moderate Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4553,21166127.3154297,18208.1686534893
6037543400,86447,910,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4554,33472169.6621094,26965.3675134627
6037543501,81054,1822,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4555,28831354.546875,34340.7844246127
6037543502,104677,1656,Above Moderate Income,No,No,No,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4556,12005626.3046875,15777.5369233609
6037543503,73322,1937,Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4557,18095579.0019531,20112.7649380872
6037543601,90069,1024,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4558,6967519.40234375,10900.0477074538
6037543603,58200,1562,Very Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4559,15995866.3310547,17181.8097855707
6037543605,85410,1572,Low Income,No,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4560,10286251.5058594,13161.4306386168
6037543606,69716,1273,Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4561,7224725.90625,11223.0696813222
6037543607,115536,1300,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4562,14282053.0078125,14957.082239742
6037543701,104896,637,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4563,6837383.09863281,11135.555728165
6037543703,96094,975,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4564,11144587.7275391,13566.8950478692
6037543704,108571,780,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4565,7104616.12304688,15020.7979386051
6037543705,88634,921,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4566,7062509.01757813,10481.8920540736
6037543801,76848,1272,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4567,23623890.3222656,22464.6699953398
6037543803,86838,1268,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4568,8248912.93066406,15335.0259467845
6037543804,89667,700,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4569,6369823.43066406,12702.8966474586
6037980023,,0,,,,,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,4570,56920985.9248047,39154.636778046
6037980025,80206,299,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4571,41935652.7109375,33654.9231223103
6037980026,,0,,,,,District 5,Los Angeles - Angeles National Forest,SPA 2 - San Fernando,4572,149611040.796875,101888.807191653
6037980028,,0,,,,,District 2,Los Angeles - Westchester,SPA 5 - West,4573,181871105.773438,80476.2709226397
6037980030,,0,,,,,District 2,City of El Segundo,SPA 8 - South Bay,4574,44758041.4257813,28958.1173336163
6037980031,,22,,,,,District 4,Los Angeles - San Pedro,SPA 8 - South Bay,4575,278485786.874023,79769.8499404498
6037980033,,14,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4576,306139105.646484,76112.9641818688
6037980034,,9,,,,,District 4,City of Santa Fe Springs,SPA 7 - East,4577,69574593.8652344,60488.9361218365
6037980035,63083,149,Low Income,Yes,No,Yes,District 1,City of Industry,SPA 3 - San Gabriel,4578,171530631.982422,105850.878716369
6037980036,,164,,,,,District 1,Unincorporated - Whittier Narrows,SPA 3 - San Gabriel,4579,94108944.0292969,63183.0826192372
6037980037,,0,,,,,District 2,City of Carson,SPA 8 - South Bay,4580,13764458.921875,14866.1382908948
6037980038,,0,,,,,District 2,Unincorporated - Ladera Heights,SPA 5 - West,4581,48526563.4902344,42566.8401671971
6037980039,,0,,,,,District 5,Unincorporated - Universal City,SPA 2 - San Fernando,4582,14640173.3886719,17601.6783312784
6037189903,85745,1606,Low Income,No,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4583,911068.450195313,4147.04329562775
6037189904,58594,1503,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4584,1717995.09667969,5282.07807479331
6037189905,72471,1426,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4585,2781471.5078125,6976.50492834352
6037189906,70868,1422,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4586,2180620.13964844,5943.03265162066
6037189907,69489,1417,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4587,1746419.55078125,5286.48412911843
6037190101,34313,1245,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4588,2408287.25488281,6809.25485633784
6037190102,59632,1465,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4589,4050079.62207031,8766.03716992767
6037190201,31403,1387,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4590,2414905.83300781,6702.51179208349
6037190202,40723,2286,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4591,2268330.93359375,6272.8474162341
6037190302,65976,1256,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4592,2672677.8984375,9399.59072551903
6037190303,38553,1754,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4593,1758851.83691406,5299.09654852041
6037190401,49132,1705,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4594,1794718.61914063,5352.38817033191
6037190402,45758,1222,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4595,1703419.56347656,5220.96261510724
6037190510,47180,1591,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4596,3431162.77246094,7980.93592233573
6037190520,43688,1556,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4597,2623817.31542969,6611.94612530643
6037190701,36183,929,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4598,4762913.41113281,9891.61191663966
6037190702,60150,749,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4599,2152980.21484375,5909.32801742839
6037190801,26488,1217,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4600,3489354.94140625,7925.32931084337
6037190802,61612,1419,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4601,5239434.9375,9249.69849293664
6037190901,39435,1336,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4602,5276728.26367188,9290.81510103321
6037190902,50417,1573,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4603,5241444.29980469,9257.05234902891
6037191000,71621,2811,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4604,6889316.93164063,11150.2881956797
6037191110,41211,1093,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4605,2935781.97753906,7507.32215882217
6037191120,34189,1637,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4606,4086207.51074219,8373.02858213677
6037191201,41288,1732,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4607,6159856.79882813,9951.80338909858
